審|412|hearing, judge, trial|412|シン|つまび.らか、つぶさ.に|15|宀: shaped crown; katakana u radical (no. 40)<br>番: turn; number in a series|hearing|2059
寮|1701|dormitory, hostel, villa, tea pavillion|1705|リョウ||15|宀: shaped crown; katakana u radical (no. 40)<br>尞: fuel used for sacrifices|dormitory|1844
寵|2506|affection, love, patronage|9999|チョウ|めぐ.み、めぐ.む|19|宀: shaped crown; katakana u radical (no. 40)<br>龍: dragon; imperial|patronage|2986
寸|1665|measurement, tenth of a shaku, a little, small|1669|スン||3|寸: sun (unit of measurement) (radical no. 41)|measurement|45
寺|879|Buddhist temple|879|ジ|てら|6|土: soil; earth; ground; Turkey<br>寸: measurement; foot/10|Buddhist temple|170
対|34|vis-a-vis, opposite, even, equal, versus, anti-, compare|34|タイ、ツイ|あいて、こた.える、そろ.い、つれあ.い、なら.ぶ、むか.う|7|文: sentence; literature; style; art; decoration; figures; plan; literary radical (no. 67)<br>寸: measurement; foot/10|vis-a-vis|1862
寿|1244|longevity, congratulations, one's natural life|1245|ジュ、ス、シュウ|ことぶき、ことぶ.く、ことほ.ぐ|7|三: three<br>丿: katakana no radical (no. 4)<br>寸: measurement; foot/10|longevity|1687
封|1143|seal, closing|1143|フウ、ホウ||9|圭: square jewel; corner; angle; edge<br>寸: measurement; foot/10|seal|168
専|506|specialty, exclusive, mainly, solely|506|セン|もっぱ.ら|9|由: wherefore; a reason<br>寸: measurement; foot/10|specialty|47
将|634|leader, commander, general, admiral, or, and again, soon, from now on, just about|634|ショウ、ソウ|まさ.に、はた、まさ、ひきい.る、もって|10|爿: left-side kata radical (no. 91)<br>爪: claw; nail; talon<br>寸: measurement; foot/10|leader|789
射|937|shoot, shine into, onto, archery|937|シャ|い.る、さ.す、う.つ|10|身: somebody; person; one's station in life<br>寸: measurement; foot/10|shoot|1338
尉|1989|military officer, jailer, old man, rank|2007|イ、ジョウ||11|尸: corpse; remains; flag radical (no. 44)<br>示: show; indicate; point out; express; display<br>寸: measurement; foot/10|military officer|1176
尊|1181|revered, valuable, precious, noble, exalted|1181|ソン|たっと.い、とうと.い、たっと.ぶ、とうと.ぶ|12|酋: chieftain<br>寸: measurement; foot/10|revered|1547
尋|1397|inquire, fathom, look for|1398|ジン|たず.ねる、ひろ|12|彑: pig's head radical variant (no. 58)<br>工: craft; construction; katakana e radical (no. 48)<br>口: mouth<br>寸: measurement; foot/10|inquire|1228
導|354|guidance, leading, conduct, usher|354|ドウ|みちび.く|15|道: road-way; street; district; journey; course; moral; teachings<br>寸: measurement; foot/10|guidance|296
小|114|little, small|114|ショウ|ちい.さい、こ-、お-、さ-|3|小: small, insignificant, small radical (no. 42)|little|110
少|287|few, little|287|ショウ|すく.ない、すこ.し|4|小: little; small<br>丿: katakana no radical (no. 4)|few|111
尖|2110|be pointed, sharp, taper, displeased, angry, edgy|2133|セン|とが.る、さき、するど.い|6|小: little; small<br>大: large; big|sharp point|2912
尚|1528|esteem, furthermore, still, yet|1531|ショウ|なお|8|小: little; small<br>冂: upside-down box radical (no. 13)<br>口: mouth|esteem|196
尤|2507|reasonable, just, natural, superb, outstanding, plausible|9999|ユウ|もっと.も、とが.める|4|尢: crooked-big radical (no. 43)<br>丶: dot; tick or dot radical (no. 3)|understandably|2232
尭|2113|high, far|2136|ギョウ|たか.い|8|卉: grass<br>兀: high & level; lofty; bald; dangerous<br>八: eight; eight radical (no. 12)|lofty|9999
就|624|concerning, settle, take position, depart, study, per|624|シュウ、ジュ|つ.く、つ.ける|12|京: capital; 10**16<br>尤: reasonable; just; natural; superb; outstanding; plausible|concerning|2121
尺|1928|shaku, Japanese foot, measure, scale, rule|1940|シャク||4|尸: corpse; remains; flag radical (no. 44)<br>八: eight; eight radical (no. 12)|shaku|1151
尻|1688|buttocks, hips, butt, rear|1692|コウ|しり|5|尸: corpse; remains; flag radical (no. 44)<br>九: nine|buttocks|1134
尼|1838|nun|1844|ニ|あま|5|尸: corpse; remains; flag radical (no. 44)<br>匕: spoon; spoon or katakana hi radical (no. 21)|nun|1133
尽|1234|exhaust, use up, run out of, deplete, befriend, serve|1234|ジン、サン|つ.きる、つ.くす、つ.かす、-づ.く、-ず.く、ことごと.く|6|尺: shaku; Japanese foot; measure; scale; rule<br>冫: two-stroke water radical or ice radical (no. 15)|exhaust|1152
尾|875|tail, end, counter for fish, lower slope of mountain|875|ビ|お|7|尸: corpse; remains; flag radical (no. 44)<br>毛: fur; hair; feather; down|tail|2064
尿|1668|urine|1672|ニョウ|ゆばり、いばり、しと|7|尸: corpse; remains; flag radical (no. 44)<br>水: water|urine|1132
局|286|bureau, board, office, affair, conclusion, court lady, lady-in-waiting, her apartment|286|キョク|つぼね|7|尸: corpse; remains; flag radical (no. 44)<br>句: phrase; clause; sentence; passage; paragraph; counter for haiku|bureau|1147
屁|2508|fart, passing gas|9999|ヒ|へ、おなら|7|尸: corpse; remains; flag radical (no. 44)<br>比: compare; race; ratio; Philipines|fart|2329
居|836|reside, to be, exist, live with|836|キョ、コ|い.る、-い、お.る|8|尸: corpse; remains; flag radical (no. 44)<br>古: old|reside|1143
屈|1433|yield, bend, flinch, submit|1434|クツ|かが.む、かが.める|8|尸: corpse; remains; flag radical (no. 44)<br>出: exit; leave; go out; come out; put out; protrude|yield|1140
届|939|deliver, reach, arrive, report, notify, forward|939|カイ|とど.ける、-とど.け、とど.く|8|尸: corpse; remains; flag radical (no. 44)<br>由: wherefore; a reason|deliver|1191
屋|616|roof, house, shop, dealer, seller|616|オク|や|9|尸: corpse; remains; flag radical (no. 44)<br>至: climax; arrive; proceed; reach; attain; result in|roof|1138
屍|2509|corpse|9999|シ|しかばね|9|尸: corpse; remains; flag radical (no. 44)<br>死: death; die|corpse|2332
屏|1984|wall, fence|2002|ヘイ、ビョウ|おお.う、しりぞ.く、びょう.ぶ|9|尸: corpse; remains; flag radical (no. 44)<br>并: put together|folding screen|2333
屑|2510|rubbish, junk, trash, waste, scraps|9999|セツ|くず、いさぎよ.い|10|尸: corpse; remains; flag radical (no. 44)<br>肖: resemblance|rubbish|2330
展|352|unfold, expand|352|テン||10|尸: corpse; remains; flag radical (no. 44)<br>廾: twenty; 20; twenty or letter H radical (no. 55)|unfold|2075
属|912|belong, genus, subordinate official, affiliated|912|ゾク、ショク|さかん、つく、やから|12|尸: corpse; remains; flag radical (no. 44)<br>禹: name of a Chinese emperor|belong|2103
屠|2511|slaughter, butcher, slay|9999|ト、チョ|ほふ.る|11|尸: corpse; remains; flag radical (no. 44)<br>者: someone; person|butchering|2328
屡|2512|often, frequently|9999|ル|しばしば|12|屎: shit; excrement<br>女: woman; female|frequently|2331
層|801|stratum, social class, layer, story, floor|801|ソウ||14|尸: corpse; remains; flag radical (no. 44)<br>曽: formerly; once; before; ever; never; ex-|stratum|1146
履|1615|perform, complete, footgear, shoes, boots, put on (the feet)|1619|リ|は.く|15|尸: corpse; remains; flag radical (no. 44)<br>復: restore; return to; revert; resume|footgear|1137
屯|1964|barracks, police station, camp, ton|1980|トン|たむろ|4|丿: katakana no radical (no. 4)<br>屮: left hand; old grass radical (no. 45)|barracks|2189
山|131|mountain|131|サン、セン|やま|3|山: mountain, mountain radical (no. 46)|mountain|830
岐|1427|branch off, fork in road, scene, arena, theater|1428|キ、ギ||7|山: mountain<br>支: branch; support; sustain; branch radical (no. 65)|branch off|834
岡|463|mount, hill, knoll|463|コウ|おか|8|冂: upside-down box radical (no. 13)<br>山: mountain|Mount|2112
岩|787|boulder, rock, cliff|787|ガン|いわ|8|山: mountain<br>石: stone|boulder|832
岬|1956|headland, cape, spit, promontory|1972|コウ|みさき|8|山: mountain<br>甲: armor; high (voice); A grade; first class; former; instep; carapace|headland|1196
岳|1333|point, peak, mountain|1334|ガク|たけ|8|丘: hill; knoll<br>山: mountain|Point|1428
岸|556|beach|556|ガン|きし|8|山: mountain<br>厂: wild goose; trailing cliff radical (no. 27)<br>干: dry; parch|beach|1782
峠|1929|mountain peak, mountain pass, climax, crest, (kokuji)|1941||とうげ|9|山: mountain<br>上: above; up<br>下: below; down; descend; give; low; inferior|mountain peak|835
峡|1827|gorge, ravine|1833|キョウ、コウ|はざま|9|山: mountain<br>夾: insert between|gorge|1355
峯|2059|peak, summit|2079|ホウ|みね、ね|10|山: mountain<br>夂: winter radical (no. 34)<br>三: three<br>丨: number one; line; rod radical (no. 2)|summit [alternate]|2983
峰|1830|summit, peak|1836|ホウ|みね、ね|10|山: mountain<br>夂: winter radical (no. 34)<br>丰: abundant; lush; bountiful; plenty; fat face; luxurious growth of grass|summit|1683
島|245|island|245|トウ|しま|10|鳥: bird; chicken<br>山: mountain|island|2098
峻|1980|high, steep|1997|シュン|けわ.しい、たか.い|10|山: mountain<br>允: license; sincerity; permit<br>夂: winter radical (no. 34)|steep|2217
崇|1954|adore, respect, revere, worship|1970|スウ|あが.める|11|山: mountain<br>宗: religion; sect; denomination; main point; origin; essence|adore|1182
崎|533|promontory, cape, spit|533|キ|さき、さい、みさき|11|山: mountain<br>奇: strange; strangeness; curiosity|promontory|840
崖|2513|cliff, bluff, precipice|9999|ガイ、ゲ、ギ|がけ、きし、はて|11|山: mountain<br>厂: wild goose; trailing cliff radical (no. 27)<br>圭: square jewel; corner; angle; edge|bluffs|841
崚|2514|mountains towering in a row|9999|リョウ||11|山: mountain<br>土: soil; earth; ground; Turkey<br>儿: legs radical (no. 10)<br>夂: winter radical (no. 34)|rugged mountains|2335
崩|778|crumble, die, demolish, level|778|ホウ|くず.れる、-くず.れ、くず.す|11|山: mountain<br>朋: companion; friend|crumble|836
嵌|2515|go into, plunge, inlay|9999|カン|は.める、は.まる、あな|12|山: mountain<br>甘: sweet; coax; pamper; be content; sugary<br>欠: lack; gap; fail; yawning radical (no. 76)|fit into|2337
嵐|1901|storm, tempest|1910|ラン|あらし|12|山: mountain<br>風: wind; air; style; manner|storm|839
嵩|2516|be aggravated, grow worse, grow bulky, swell|9999|スウ、シュウ|かさ、かさ.む、たか.い|13|山: mountain<br>高: tall; high; expensive|high-reaching|2334
嶋|1629|island|1633|トウ|しま|14|山: mountain<br>鳥: bird; chicken|island [alternate]|2982
嶺|1945|peak, summit|1959|レイ、リョウ|みね|17|山: mountain<br>領: jurisdiction; dominion; territory; fief; reign|mountaintop|2336
嶽|2112|peak|2135|ガク|たけ|17|山: mountain<br>獄: prison; jail|Point [old]|2989
川|181|stream, river, river or three-stroke river radical (no. 47)|181|セン|かわ|3|巛: river, river radical (no. 47)|stream|134
州|386|state, province|386|シュウ、ス|す|6|丶: dot; tick or dot radical (no. 3)<br>巛: curving river radical (no.47)<br>丶: dot; tick or dot radical (no. 3)<br>丶: dot; tick or dot radical (no. 3)|state|135
巣|1584|nest, rookery, hive, cobweb, den|1588|ソウ|す、す.くう|11|小: small, insignificant<br>果: fruit; reward; carry out; achieve; complete; end; finish; succeed|nest|2077
工|299|craft, construction, katakana e radical (no. 48)|299|コウ、ク、グ||3|工: work (radical no. 48)|craft|80
左|630|left|630|サ、シャ|ひだり|5|工: craft; construction; katakana e radical (no. 48)|left|81
巧|1534|adroit, skilled, ingenuity|1537|コウ|たく.み、たく.む、うま.い|5|工: craft; construction; katakana e radical (no. 48)<br>丂: obstruction of breath (qi) as it seeks release; variant of other characters|adroit|1329
巨|892|gigantic, big, large, great|892|キョ||5|匚: box-on-side enclosure radical (no. 22)<br>二: two; two radical (no.2)|gigantic|920
巫|2517|sorcerer, medium, shrine maiden|9999|フ|みこ、かんなぎ|7|工: craft; construction; katakana e radical (no. 48)<br>从: two people|sorceress|2937
差|449|distinction, difference, variation, discrepancy, margin, balance|449|サ|さ.す、さ.し|10|羊: sheep<br>丿: katakana no radical (no. 4)<br>工: craft; construction; katakana e radical (no. 48)|distinction|593
己|1098|self|1098|コ、キ|おのれ、つちのと、な|3|已: oneself (radical no. 49)|self|564
已|2117|stop, halt, previously, already, long ago|2140|イ|や.む、すで.に、のみ、はなはだ|3|己: self; snake; serpent|stop short|2944
巳|2119|sign of the snake or serpent, 9-11AM, sixth sign of Chinese zodiac|2142|シ|み|3|己: self; snake; serpent|sign of the snake|2200
巴|2062|comma-design|2082|ハ|ともえ、うずまき|4|巳: sign of the snake or serpent; 9-11AM; sixth sign of Chinese zodiac|comma-design|2237
巻|944|scroll, volume, book, part, roll up, wind up, tie, coil, counter for texts (or book scrolls)|944|カン、ケン|ま.く、まき、ま.き|9|𠔉: None<br>己: self; snake; serpent|scroll|1292
巾|2518|towel, hanging scroll, width, cloth radical (no. 50)|9999|キン、フク|おお.い、ちきり、きれ|3|巾: turban, scarf, scarf radical (no. 50)|towel|432
市|42|market, city, town|42|シ|いち|5|亠: kettle lid radical (no. 8)<br>巾: towel; hanging scroll; width; cloth radical (no. 50)|market|440
布|877|linen, cloth, spread, distribute|877|フ|ぬの|5|巾: towel; hanging scroll; width; cloth radical (no. 50)|linen|433
帆|1912|sail|1923|ハン|ほ|6|巾: towel; hanging scroll; width; cloth radical (no. 50)<br>凡: mediocre|sail|434
希|896|hope, beg, request, pray, beseech, Greece, dilute (acid), rare, few, phenomenal|896|キ、ケ|まれ、こいねが.う|7|乂: mow; cut grass; subdue<br>布: linen; cloth|hope|1602
帖|2179|quire (of paper), bundle of seaweed, counter for screens, notebook|2208|チョウ、ジョウ|かきもの|8|巾: towel; hanging scroll; width; cloth radical (no. 50)<br>占: fortune-telling; divining; forecasting; occupy; hold; have; get; take|quire|2338
帝|1275|sovereign, the emperor, god, creator|1276|テイ|みかど|9|亠: kettle lid radical (no. 8)<br>冖: wa-shaped crown radical (no. 14)<br>巾: towel; hanging scroll; width; cloth radical (no. 50)|sovereign|466
帥|1998|commander, leading troops, governor|2016|スイ||9|丿: katakana no radical (no. 4)<br>巾: towel; hanging scroll; width; cloth radical (no. 50)|commander|1362
師|563|expert, teacher, master, model, exemplar, army (incl. counter), war|563|シ|いくさ|10|丿: katakana no radical (no. 4)<br>丨: number one; line; rod radical (no. 2)<br>巾: towel; hanging scroll; width; cloth radical (no. 50)|expert|1361
席|370|seat, mat, occasion, place|370|セキ|むしろ|10|广: dotted cliff radical (no. 53)<br>廿: twenty; 20<br>巾: towel; hanging scroll; width; cloth radical (no. 50)|seat|1277
帯|746|sash, belt, obi, zone, region|746|タイ|お.びる、おび|10|丗: thirty<br>冖: wa-shaped crown radical (no. 14)<br>巾: towel; hanging scroll; width; cloth radical (no. 50)|sash|444
帰|504|homecoming, arrive at, lead to, result in|504|キ|かえ.る、かえ.す、おく.る、とつ.ぐ|10|刀: sword; saber; knife<br>帚: broom|homecoming|1316
帳|1458|notebook, account book, album, curtain, veil, net, tent|1459|チョウ|とばり|11|巾: towel; hanging scroll; width; cloth radical (no. 50)<br>長: long; leader|notebook|2072
